date,district,temperature,precipitation,num_vehicles,num_pedestrians,day_of_week,is_weekend,month,traffic_volume,avg_speed
2023-04-21,강서구,-0.6187943612236002,9.474238981301209,6385,821,4,0,4,5791,35.12
2023-07-06,종로구,22.747239449755952,9.463753215233751,3452,811,3,0,7,3382,60.46
2023-09-26,서초구,16.13611237724947,2.731571821812133,7508,919,1,0,9,8535,32.82
2023-08-17,강남구,8.575810476192807,7.8255314889553995,9576,403,3,0,8,10215,46.68
2023-06-05,마포구,29.3878298974325,9.49329811311541,5104,945,0,0,6,3594,51.2
2023-07-08,종로구,18.025404840546674,3.076656692801409,8536,246,5,1,7,10882,41.15
2023-09-29,서초구,-5.859207078678139,1.9190517861464775,7452,823,4,0,9,7240,45.98
2023-01-02,강남구,4.824142188708002,6.052714145594521,3217,487,0,0,1,3413,54.42
2023-09-03,강서구,25.423377349026392,11.741536639065117,1146,969,6,1,9,1780,45.88
2023-07-29,서초구,15.357999177896385,17.90505774534148,2926,643,5,1,7,4339,51.31
2023-10-13,서초구,7.8026646700786095,1.7140349339910883,4754,445,4,0,10,5088,43.98
2023-12-25,서초구,19.524852222619632,15.637304304669232,9271,255,0,0,12,10077,42.4
2023-01-13,강서구,8.922980813657658,3.458563516647653,7595,687,4,0,1,8718,47.17
2023-04-06,마포구,2.5290196666964815,1.8266666296153113,1977,541,3,0,4,2199,60.22
2023-08-09,종로구,25.16711222506003,22.28293641186882,5902,301,2,0,8,5000,47.57
2023-08-26,마포구,26.675312151814794,10.510807486268014,7052,838,5,1,8,8314,55.78
2023-04-04,강남구,19.811350531688067,5.895044870645428,3804,900,1,0,4,4912,46.91
2023-12-04,종로구,-0.3460283285088561,11.266224454027729,8579,241,0,0,12,7838,43.06
2023-09-26,강남구,33.50175638944714,5.72047364207553,5390,203,1,0,9,5122,56.21
2023-06-20,강서구,33.160378663629906,2.9026991199728758,7012,314,1,0,6,6484,47.9
2023-04-04,마포구,27.730459843177364,14.787325175412935,6883,408,1,0,4,5673,51.16
2023-05-29,서초구,18.037523101473894,16.517769319604767,6284,207,0,0,5,5620,47.89
2023-04-22,종로구,15.910743838682277,1.8856646384955147,9804,559,5,1,4,11843,41.46
2023-02-24,서초구,19.372854895748453,2.1878396776985016,4578,909,4,0,2,6254,51.2
2023-12-03,강남구,3.5840369312293707,2.412166316547765,5164,903,6,1,12,6000,56.16
2023-04-26,서초구,9.55013743372549,8.633960092517079,5651,636,2,0,4,5696,50.93
2023-05-23,서초구,9.137448972313365,7.830590819734765,3956,328,1,0,5,4539,54.1
2023-07-20,강서구,21.071689681950556,20.406679146289516,6781,726,3,0,7,6711,53.74
2023-06-29,강서구,17.470660544574354,3.129440040941266,4206,953,3,0,6,5272,48.52
2023-07-21,마포구,5.4171279698880594,6.673580324030542,1829,307,4,0,7,2300,50.77
2023-12-30,강남구,-0.9259939364406833,9.714789002234568,5597,801,5,1,12,6089,44.55
2023-02-22,강서구,18.55621854860447,1.250200448124139,9921,826,2,0,2,10969,39.65
2023-06-29,강서구,4.367851512347984,4.845233734312405,1659,620,3,0,6,1338,52.19
2023-11-09,마포구,2.4476779654224656,3.967132872787311,8805,718,3,0,11,8711,51.87
2023-11-04,종로구,35.9647620554557,6.790031441223404,1760,838,5,1,11,2695,45.55
2023-05-17,마포구,38.09683656064231,5.944238547547668,9523,832,2,0,5,8925,49.09
2023-07-01,서초구,10.50958058480865,8.377691218856302,1958,817,5,1,7,3628,47.28
2023-01-01,서초구,-3.234194275558302,1.8636237818693795,6840,936,6,1,1,7086,57.29
2023-02-13,강서구,27.108581094640385,1.219004716007061,7799,504,0,0,2,7803,49.45
2023-08-15,강서구,18.36101602510868,8.178876864729883,5408,280,1,0,8,5454,46.2
2023-11-27,마포구,22.700170441952867,2.235839256768906,2855,937,0,0,11,2684,52.28
2023-04-08,마포구,8.652465086382383,1.695393056820309,1354,740,5,1,4,2969,54.08
2023-07-27,강남구,4.617020081297647,2.0535330454796874,6621,898,3,0,7,6858,51.81
2023-09-22,서초구,12.605697590382775,0.3432895900097448,3272,784,4,0,9,4377,53.88
2023-10-15,마포구,16.74288614111836,7.417206749587237,5194,255,6,1,10,7361,47.92
2023-09-28,종로구,7.685509323523046,6.279132305454754,5890,995,3,0,9,6057,46.19
2023-05-20,강남구,27.966500954550494,4.022544490966093,4162,486,5,1,5,5972,48.39
2023-08-25,마포구,-2.374077405882302,6.295401553115282,4880,201,4,0,8,4607,58.56
2023-03-13,강서구,19.092583533774867,2.335105740324642,7517,215,0,0,3,9075,56.61
2023-06-04,마포구,16.262627314870603,1.7504056273176785,9395,570,6,1,6,10793,49.75
2023-07-09,강서구,27.188208522739334,9.913425290409752,4965,779,6,1,7,6543,44.27
2023-09-25,강서구,5.407264773903039,2.744840867571661,1608,103,0,0,9,1658,63.98
2023-11-17,서초구,22.058290183247603,1.0902338834777765,9076,297,4,0,11,9458,43.9
2023-04-17,서초구,19.77105828585151,6.91238658878532,2140,303,0,0,4,2713,54.96
2023-08-20,마포구,17.44139770866179,2.04640078796569,5874,495,6,1,8,7381,41.65
2023-02-11,마포구,6.134332664920828,1.1903425124236546,5996,477,5,1,2,7774,48.04
2023-07-09,종로구,7.2688586311640355,0.13795722403142305,5923,673,6,1,7,8068,43.19
2023-05-19,강남구,12.036879934785269,17.63410205958841,9173,682,4,0,5,9539,52.35
2023-04-13,강남구,9.973410193058228,3.1488846824720778,7235,703,3,0,4,7959,59.97
2023-06-20,마포구,27.601125467527872,0.8822414294966962,6196,573,1,0,6,7171,48.22
2023-12-17,서초구,16.355577690399272,7.090187623457548,8917,787,6,1,12,10853,46.57
2023-09-30,종로구,22.947600584836533,10.930731604333417,1738,490,5,1,9,2917,53.05
2023-08-09,강남구,0.4883319370080086,3.753542417025914,8487,796,2,0,8,8363,47.37
2023-08-01,마포구,-3.419714566490104,0.14384678241970722,4723,667,1,0,8,4005,49.84
2023-12-07,서초구,13.221872151026497,2.271777207506637,1657,678,3,0,12,2098,57.58
2023-02-25,서초구,2.2175769742081153,1.3926314781542577,8312,535,5,1,2,9288,47.75
2023-12-08,서초구,15.398792656467847,5.058469790555336,3726,162,4,0,12,3962,54.35
2023-04-12,강서구,6.5689489926795375,3.657962110563038,4212,652,2,0,4,4129,56.33
2023-07-11,서초구,18.061856321054677,2.1982400429953133,7188,842,1,0,7,7676,45.77
2023-11-06,마포구,7.171622708206318,5.227800926979858,9037,762,0,0,11,10046,58.4
2023-07-19,종로구,20.6105300351862,4.390512398232151,3164,274,2,0,7,3449,50.43
2023-08-21,마포구,6.190001866691124,11.848441137595564,9338,932,0,0,8,9831,41.86
2023-08-15,서초구,-3.643029829619684,4.541649421875035,7802,837,1,0,8,6982,35.89
2023-05-19,종로구,23.5270301312783,3.543455668535469,6140,708,4,0,5,6837,52.46
2023-12-10,강남구,7.312716274896766,8.676992584078251,5631,839,6,1,12,6541,34.76
2023-11-01,강남구,28.72503335513084,1.1308636059803077,4229,135,2,0,11,4549,50.23
2023-05-29,마포구,8.584955835248007,1.3956908312071339,6167,113,0,0,5,8004,43.43
2023-04-25,종로구,6.773410592288755,7.652512975562412,5514,264,1,0,4,5435,43.41
2023-03-04,마포구,12.159741894788622,2.9201208033251413,6229,280,5,1,3,7901,47.64
2023-04-14,종로구,9.39614345289954,2.6316921553430257,4600,511,4,0,4,4733,60.49
2023-12-05,종로구,16.261681344270027,10.905287804849802,7625,292,1,0,12,8657,50.08
2023-12-25,마포구,19.025920013748287,4.709440770286415,6196,402,0,0,12,7575,43.9
2023-06-05,종로구,20.542796420387393,8.120452201635457,3317,810,0,0,6,3411,63.71
2023-09-30,서초구,14.142729921302218,8.299417583948433,1921,947,5,1,9,3509,49.93
2023-01-06,종로구,-0.007614857675046771,0.6393183275242202,5787,345,4,0,1,5999,55.27
2023-05-27,종로구,32.2343948077509,5.302283739052687,6770,507,5,1,5,7507,39.12
2023-07-03,마포구,11.30678917632619,15.236847999366725,4890,113,0,0,7,4581,50.73
2023-01-28,강남구,10.785170403094124,3.269892821011442,8849,530,5,1,1,10136,38.92
2023-02-07,강서구,14.11120836281777,6.587246112474761,5337,178,1,0,2,5396,61.05
2023-04-29,종로구,12.386889352419107,4.182004409542809,5029,983,5,1,4,7375,44.51
2023-10-20,강서구,-2.490528632651172,1.1460972000022842,3978,100,4,0,10,4015,47.67
2023-09-01,종로구,20.749651951682917,1.0857679209466922,6777,886,4,0,9,8521,48.91
2023-03-09,마포구,6.795785153090832,2.8443324152848155,7541,988,3,0,3,7622,46.41
2023-08-02,마포구,11.761819874751257,3.2984708608149043,8031,925,2,0,8,9031,56.75
2023-08-06,종로구,32.593395350618295,3.497158862984314,3096,746,6,1,8,3946,54.43
2023-06-26,마포구,24.444875818473633,15.505548113717785,6572,565,0,0,6,6680,49.2
2023-10-26,마포구,31.12198317408276,0.5282169124014615,3192,610,3,0,10,3560,57.12
2023-06-13,종로구,8.22987281362565,2.3944286674073116,1916,594,1,0,6,4187,51.39
2023-02-27,강남구,22.30036013486756,3.6133684983594856,5766,944,0,0,2,8049,48.33
2023-09-26,종로구,19.0326250267068,16.49944514380991,6422,214,1,0,9,6743,44.6
2023-11-04,강남구,14.453766662751267,3.5090713273984884,9619,675,5,1,11,12310,39.85
2023-02-27,마포구,7.494031377372412,7.464405254908351,4088,373,0,0,2,4002,48.23
2023-10-15,강남구,25.846043614566348,6.9170547715226895,5176,546,6,1,10,6363,51.25
2023-04-15,마포구,9.858869768563721,4.178672120138145,7610,807,5,1,4,8916,42.82
2023-08-16,강남구,16.362829760539377,0.7003527863785972,8238,405,2,0,8,9367,49.55
2023-09-04,강남구,24.131134687879374,1.2343561337012336,7233,423,0,0,9,8142,42.7
2023-07-07,종로구,5.232727240188789,1.3731070677556136,9900,702,4,0,7,11550,38.74
2023-03-24,강남구,4.113651941503718,0.19713383971225262,4663,883,4,0,3,4675,52.94
2023-07-05,마포구,40.16105437206149,2.3838766062924064,2981,497,2,0,7,2807,55.47
2023-09-09,종로구,6.399387521421547,4.714633225198329,2388,689,5,1,9,3611,57.71
2023-12-21,강남구,31.1673536648319,0.7789802394934224,9394,490,3,0,12,9149,39.98
2023-08-26,종로구,14.469966562971331,0.9620777092043578,4302,848,5,1,8,6213,41.81
2023-12-26,강서구,10.741246265682312,6.137680051559053,5101,411,1,0,12,6704,54.92
2023-07-03,종로구,11.73351840858265,0.9271522548820696,4217,113,0,0,7,4123,45.83
2023-10-11,강서구,14.377830978644,0.7270689916364569,6816,269,2,0,10,8023,51.32
2023-07-29,강서구,28.379130925763903,19.047757748134522,9338,208,5,1,7,10268,32.98
2023-10-31,종로구,22.561007371873284,0.07422461701406866,5681,937,1,0,10,6061,52.55
2023-10-23,마포구,12.88385788382723,1.9682373317568396,9927,929,0,0,10,11148,43.86
2023-04-07,마포구,-3.658288790841231,0.17780771966235331,9886,142,4,0,4,9171,47.89
2023-07-27,마포구,15.206179851724105,9.102282396668391,8658,924,3,0,7,10275,48.57
2023-05-17,서초구,16.328359428754922,4.379772847967215,7052,457,2,0,5,7232,52.89
2023-07-03,강서구,27.585168675096167,0.24569835389132777,1853,574,0,0,7,2561,57.53
2023-03-17,종로구,0.2987375714801277,4.777265236016716,1247,174,4,0,3,839,62.53
2023-10-14,마포구,10.064863709570407,0.6567910221661784,7492,406,5,1,10,9274,51.37
2023-05-22,마포구,9.749306776858672,3.423243056817322,5537,852,0,0,5,6134,55.98
2023-08-25,종로구,14.441212455106161,5.534425791550859,3463,604,4,0,8,4793,54.16
2023-01-25,강서구,15.910439706986018,0.8038201913028686,4737,934,2,0,1,5887,45.22
2023-10-17,종로구,19.384093855392614,3.436326640554376,6781,996,1,0,10,6939,47.27
2023-03-08,서초구,-3.948592525047605,3.0570151050573857,7473,179,2,0,3,7144,47.77
2023-09-07,서초구,16.7297781351991,12.369861852880604,8311,783,3,0,9,8906,42.75
2023-04-28,종로구,17.45650127114334,27.247323143620534,6366,593,4,0,4,6573,43.28
2023-03-14,강서구,15.751512262080192,5.313443389822275,4134,927,1,0,3,5135,55.67
2023-10-09,마포구,13.22383792226649,9.650253337293739,5000,358,0,0,10,4768,53.1
2023-12-26,서초구,-19.19815179412091,5.204764398759,8670,603,1,0,12,8124,43.71
2023-01-10,서초구,20.68144572673465,10.448924468190274,8403,427,1,0,1,9379,45.83
2023-07-30,강서구,5.267948942194059,2.8393794987208114,5896,725,6,1,7,7597,49.2
2023-11-19,서초구,21.1371049292461,4.6823378332649686,1122,947,6,1,11,2990,48.7
2023-06-01,서초구,27.501448167801186,9.327122291754533,3317,210,3,0,6,3446,49.71
2023-01-05,강서구,-1.7610315391257525,12.510409735222243,7151,921,3,0,1,7026,46.85
2023-07-14,종로구,20.832592609665294,0.1249622959499163,7873,613,4,0,7,9487,44.75
2023-10-10,마포구,2.644299866907416,0.5488103430739543,7485,640,1,0,10,8056,39.16
2023-04-23,마포구,14.576025917003069,13.38072765635738,9877,883,6,1,4,11614,47.25
2023-09-28,서초구,13.740548341167356,4.202540462497789,2661,346,3,0,9,3573,53.65
2023-06-12,마포구,22.564180506704044,23.12283238552012,8482,320,0,0,6,9341,44.44
2023-04-15,종로구,21.07921151096644,7.8663265733426515,3875,706,5,1,4,4398,48.6
2023-06-30,서초구,17.6211628876984,8.522595645198965,7891,845,4,0,6,8207,41.89
2023-02-13,마포구,-1.4335782083138615,2.4397994730205177,3163,414,0,0,2,2548,55.31
2023-10-09,강남구,-10.14811962822236,1.488940755253991,3838,494,0,0,10,4022,53.55
2023-06-24,강남구,24.12282315062703,4.5597405483829485,4460,854,5,1,6,5882,59.81
2023-06-11,강남구,22.46468293886114,10.561150232765106,8252,579,6,1,6,8570,56.83
2023-12-17,강남구,5.025196557609755,6.467637221677911,8799,123,6,1,12,9572,42.77
2023-12-06,강남구,18.473457226196434,3.1949537758850104,1554,950,2,0,12,2738,50.11
2023-05-20,서초구,12.907281641352778,6.995894579031212,8925,771,5,1,5,10638,38.05
2023-05-12,강서구,25.864916776796775,5.862332301589898,5008,941,4,0,5,5294,51.25
2023-03-28,강서구,15.835849562167937,12.212192129759412,5601,793,1,0,3,6181,43.31
2023-06-25,서초구,24.003902332592066,1.5296187106764447,2816,340,6,1,6,5029,44.31
2023-07-02,서초구,8.86434388052126,0.6352562239412829,8539,795,6,1,7,10832,40.53
2023-05-09,종로구,17.85023518649677,3.1748740550279946,1188,451,1,0,5,1653,53.78
2023-09-03,강서구,10.87322177883146,2.2398864858746355,2440,954,6,1,9,4466,48.36
2023-03-30,강남구,8.81542473148288,18.416703520139926,2220,452,3,0,3,2901,46.53
2023-03-07,서초구,-8.29869943061504,0.03766242870389823,3597,449,1,0,3,3019,53.96
2023-06-07,강남구,24.234803567323723,13.54398204571567,7667,193,2,0,6,7381,47.42
2023-05-29,강서구,32.49693613377296,15.51427420356177,3907,426,0,0,5,2502,62.0
2023-12-06,마포구,1.120050596225901,0.2615131061878575,6683,819,2,0,12,6991,42.25
2023-04-26,마포구,21.935954081299574,11.01686047486032,2715,152,2,0,4,2894,57.26
2023-08-02,서초구,21.519190952741642,3.181744309807271,8809,469,2,0,8,9426,54.51
2023-10-21,종로구,9.854014570684207,7.2653927203635025,7110,996,5,1,10,8795,38.99
2023-09-10,강남구,7.6251488990516325,0.41286365440515305,1611,193,6,1,9,2963,49.06
2023-05-23,서초구,26.80504575455278,15.528360080325484,1283,709,1,0,5,1668,50.51
2023-09-07,종로구,25.751108245887714,4.67671126354647,3670,544,3,0,9,3991,55.05
2023-10-29,강남구,19.514899133124555,11.448063167843634,2611,729,6,1,10,5032,53.24
2023-01-25,강서구,9.800305084704936,5.58841126355005,9908,389,2,0,1,11014,48.8
2023-10-04,마포구,25.894554122707824,3.8480928837678414,9873,928,2,0,10,10259,45.14
2023-03-11,종로구,6.634150061288543,0.9467047821451481,8164,457,5,1,3,9138,54.9
2023-04-23,강남구,29.206371277798834,0.9797954140858756,8630,160,6,1,4,10147,47.56
2023-12-29,서초구,31.322072224592286,3.19869838699198,5256,578,4,0,12,5399,56.95
2023-04-22,강남구,26.814800655839875,10.21814143050845,5269,351,5,1,4,5887,50.73
2023-12-30,서초구,18.428081723532852,0.612073790793443,2522,859,5,1,12,3967,50.92
2023-10-30,마포구,-10.47392336707459,32.142564870594605,3073,875,0,0,10,680,57.78
2023-04-01,마포구,13.152192343145192,10.433831773776667,2789,665,5,1,4,4418,59.0
2023-01-18,강남구,32.6488003217066,2.492499251410236,4370,280,2,0,1,4230,56.41
2023-05-29,강남구,24.370564675946095,1.459242571863887,3484,247,0,0,5,4085,56.33
2023-08-15,서초구,19.35314040180052,12.75498195783406,7902,145,1,0,8,8810,51.22
2023-08-02,서초구,8.19155043640723,0.6574480737139683,3058,217,2,0,8,3459,55.0
2023-12-26,종로구,25.244058992683932,2.1331112677065214,8405,192,1,0,12,9844,59.24
2023-05-31,종로구,-0.7296758490544186,0.43821614734454756,3666,642,2,0,5,2802,53.67
2023-07-11,종로구,13.291640556597205,15.33746053324169,2433,312,1,0,7,2304,56.2
2023-02-09,강남구,32.398795546634496,4.806740559160639,4384,253,3,0,2,3474,51.41
2023-08-30,종로구,6.956297351900921,2.048718576588642,1522,578,2,0,8,2228,58.29
2023-05-18,강남구,21.091893313348756,1.6112514064381083,2693,546,3,0,5,3725,44.45
2023-12-11,마포구,-2.571240201654452,2.9357829590865263,5183,377,0,0,12,5696,35.43
2023-06-29,강서구,8.477974969080082,0.47913318926912585,1597,412,3,0,6,2471,52.13
2023-07-19,마포구,16.794628186339477,11.006867722491068,8495,540,2,0,7,9416,48.52
2023-07-22,강남구,18.536200354695428,3.576354342069115,3336,715,5,1,7,4644,56.92
2023-03-02,강남구,35.67444883834641,6.456705310100533,7217,253,3,0,3,5815,43.76
2023-07-11,강서구,9.959491776855598,1.3312068246012567,8683,884,1,0,7,10198,36.47
2023-01-05,서초구,20.94436342422841,3.5033697878229626,2714,956,3,0,1,3971,49.23
2023-08-25,서초구,20.663826480430007,1.1854906780648047,4176,968,4,0,8,5212,47.23
2023-06-30,서초구,9.111506795159096,8.466669317594736,9394,254,4,0,6,9348,46.76
2023-11-07,종로구,24.559468750943605,7.4643894515707485,3898,934,1,0,11,5466,51.19
2023-02-06,서초구,21.681722881789728,0.8020312503365115,2264,667,0,0,2,3531,60.9
2023-02-25,종로구,12.26524671971853,0.387143016105988,7943,891,5,1,2,9608,43.33
2023-08-25,종로구,16.94702432539956,8.691948652529293,7850,636,4,0,8,8497,39.97
2023-12-24,서초구,5.404278126495317,0.5806914091874572,2554,981,6,1,12,3408,55.29
2023-12-15,서초구,6.1441272875671356,3.975722132724189,8379,877,4,0,12,8905,41.33
2023-07-16,강서구,14.784429662662047,3.8230794785077196,9244,903,6,1,7,10906,39.38
2023-03-14,강서구,22.474742120321412,1.134152123259846,1671,845,1,0,3,3672,61.82
2023-02-28,종로구,11.664901707916213,4.474560288472519,9882,821,1,0,2,11040,48.67
2023-08-28,강서구,8.835425418687553,3.4933641691550195,9274,736,0,0,8,8681,44.27
2023-01-02,종로구,12.692784587267823,3.5584830354077486,4568,784,0,0,1,6343,58.44
2023-12-26,강남구,23.286168989062528,2.2290921281909286,2451,729,1,0,12,3340,58.03
2023-07-07,종로구,1.4816486895962289,9.114039310783376,6313,500,4,0,7,6824,50.62
2023-11-03,종로구,23.613490221249574,0.440717703871241,6237,413,4,0,11,7098,44.93
2023-01-30,강서구,20.119751703567303,2.886813350670672,7978,694,0,0,1,8883,35.89
2023-09-24,강남구,1.4342478786070645,1.5042847946456601,8038,693,6,1,9,8757,42.04
2023-04-18,마포구,12.647288252318726,9.433645849761788,7043,122,1,0,4,7863,44.91
2023-11-28,마포구,21.36071664523138,1.2749805270600345,8138,747,1,0,11,9537,39.49
2023-03-31,마포구,-4.104499839817166,7.284116850005611,2079,405,4,0,3,479,59.67
2023-07-24,강남구,4.646781482999707,4.727507749145884,8985,499,0,0,7,8836,36.04
2023-08-08,서초구,-0.22912138477295008,10.388824954585225,1534,700,1,0,8,445,65.77
2023-04-04,강남구,9.220190471957611,4.504473591895128,8761,910,1,0,4,10316,42.4
2023-04-13,강서구,25.377318993405616,4.065111136771911,5666,451,3,0,4,6636,52.63
2023-08-11,종로구,22.982644946309065,8.07551815125909,5673,980,4,0,8,5934,53.53
2023-07-05,종로구,9.945925938252202,4.133238199722873,3162,981,2,0,7,4429,45.95
2023-07-03,강서구,25.28940957528092,9.306900298519423,4998,310,0,0,7,4454,43.38
2023-06-11,강서구,21.634014686665505,0.2528784428469131,7617,693,6,1,6,9655,42.15
2023-09-04,종로구,27.75129197947178,3.4174681683230475,8501,195,0,0,9,9175,47.74
2023-01-31,서초구,14.114540956568574,8.374991801211,4692,657,1,0,1,5055,51.85
2023-02-21,서초구,20.390770974662612,9.431399652923119,8476,532,1,0,2,8945,51.94
2023-12-11,서초구,48.71820814416769,8.980505725668394,5059,459,0,0,12,3920,54.89
2023-03-17,강서구,11.904265738327409,4.636522299764937,9522,882,4,0,3,10883,46.48
2023-10-05,종로구,14.350179548528807,25.556154350741455,6663,148,3,0,10,5627,46.29
2023-02-09,종로구,13.410978903879924,1.0007149435428844,2527,760,3,0,2,3441,52.44
2023-04-11,종로구,14.094964514425637,0.9585731458108494,8051,686,1,0,4,8598,45.36
2023-04-21,강남구,20.581028131410662,0.1668671171334592,1573,320,4,0,4,2753,57.96
2023-11-17,강남구,15.581086617489847,22.70496001864696,7146,835,4,0,11,6940,52.29
2023-09-06,마포구,1.3515044075213956,2.1387108542819666,8550,105,2,0,9,8995,44.89
2023-07-10,강남구,15.180488712455588,7.17856138173314,4695,154,0,0,7,4678,50.74
2023-07-01,서초구,9.736904762530203,0.3078363664835794,1523,950,5,1,7,3192,55.88
2023-12-01,서초구,-2.2851882595935535,1.774012820610096,3216,943,4,0,12,3996,62.47
2023-07-28,서초구,26.450322319451224,4.888801055311501,7336,114,4,0,7,7477,39.15
2023-01-22,서초구,9.681353099771039,3.7198881324893627,6479,622,6,1,1,8719,41.74
2023-06-15,마포구,18.833664695487204,1.1643802925436473,8710,482,3,0,6,9122,41.5
2023-04-09,서초구,-16.539900554317043,3.0957016863823847,4595,266,6,1,4,3726,46.66
2023-07-27,강서구,19.989220152001465,0.5758310170313657,5367,475,3,0,7,6998,44.47
2023-01-08,강서구,11.865862488228744,3.9121162064133608,6856,173,6,1,1,9007,47.93
2023-07-09,강서구,-0.5484813095032415,0.5098394027627047,6001,918,6,1,7,6803,53.44
2023-06-24,강남구,9.480807204673678,5.052120563333964,1737,776,5,1,6,4191,53.65
2023-09-30,종로구,8.136738015764724,0.8442095525603202,3818,284,5,1,9,5220,51.97
2023-01-17,마포구,22.50675394627651,3.960263895662226,6342,187,1,0,1,6512,44.5
2023-03-31,강서구,15.904268440137534,0.6912593245648107,3163,854,4,0,3,4221,39.13
2023-05-21,강서구,-0.22489234911563516,2.560051907167484,4076,455,6,1,5,4835,53.37
2023-05-25,서초구,19.385038694818412,2.1680232733238567,7916,164,3,0,5,8177,53.66
2023-06-15,강서구,-5.707423647289245,7.061358339459699,9718,372,3,0,6,8803,51.06
2023-12-03,서초구,3.749264447587626,5.12441627721202,1448,290,6,1,12,2713,54.47
2023-03-19,서초구,15.146520471243928,13.830156975137172,8434,753,6,1,3,10231,45.16
2023-09-19,종로구,8.757019302546194,12.749508100332477,7873,137,1,0,9,9346,52.69
2023-06-12,강남구,26.917115359729493,6.454848699124003,7697,473,0,0,6,8468,43.17
2023-01-14,서초구,16.693225948610614,7.361129583137755,5161,764,5,1,1,6334,47.07
2023-08-27,서초구,21.259589382482353,4.902978622435968,8996,479,6,1,8,12009,34.19
2023-03-13,종로구,21.66739434830913,5.882813433346353,9077,136,0,0,3,9649,47.68
2023-05-23,서초구,10.568669393975016,4.801505276836454,1119,838,1,0,5,1999,53.7
2023-11-06,마포구,4.345794747154681,1.8681248754184934,5484,953,0,0,11,5567,48.92
2023-10-10,강남구,14.50053778654187,2.1592218772676834,3847,351,1,0,10,4762,55.02
2023-09-26,마포구,23.67223175693261,4.2752000948167925,2790,978,1,0,9,3360,50.09
2023-08-29,강서구,12.672327119075662,6.367988795441767,4017,234,1,0,8,5016,53.71
2023-09-02,강남구,20.90953827054888,2.605381968944383,1350,110,5,1,9,3552,56.27
2023-06-12,강서구,14.72755954656962,0.7696490259320241,6457,301,0,0,6,7254,46.32
2023-03-01,서초구,-0.5315399968290935,3.075537018015157,3250,433,2,0,3,3682,57.51
2023-01-06,종로구,0.31914580429959205,16.50963262421177,6060,518,4,0,1,5045,50.67
2023-07-16,마포구,30.62473495400838,1.2045450581972523,7583,337,6,1,7,9193,49.42
2023-02-27,강서구,3.3247487109419205,5.235829519188809,4237,980,0,0,2,4070,49.61
2023-11-01,서초구,8.62407628892373,20.239728607419437,7522,519,2,0,11,6754,51.7
2023-08-05,마포구,24.17587047941933,2.35992971935374,9239,553,5,1,8,10689,42.56
2023-01-26,마포구,3.0745548624640118,10.941088702585937,6847,407,3,0,1,6519,50.76
2023-10-30,강서구,8.16487289994482,9.97582246091444,6394,680,0,0,10,6199,51.29
2023-01-05,서초구,12.8835316924799,2.0703472906163594,2892,269,3,0,1,3586,51.48
2023-01-20,종로구,11.577010710748532,0.5185722731095435,1897,682,4,0,1,2584,53.03
2023-07-17,강서구,5.294762986136851,0.983355024626401,2738,882,0,0,7,3283,52.91
2023-02-28,마포구,13.064822908116238,2.2765539232231338,5106,248,1,0,2,6255,49.8
2023-08-30,마포구,21.790850247906477,15.987322087410975,3503,600,2,0,8,3543,56.41
2023-05-26,강남구,13.770975456185989,1.6041274547986826,7060,693,4,0,5,7563,48.92
2023-09-30,서초구,8.415318776812368,13.07722378311951,6150,612,5,1,9,7121,33.3
2023-09-06,강남구,24.460976488784198,1.0005828794006488,7746,551,2,0,9,8887,50.45
2023-01-14,종로구,32.064585927974846,17.501624429986368,4499,621,5,1,1,4289,54.36
2023-01-13,강서구,24.551408869675736,1.7379002507591934,3561,539,4,0,1,3681,59.2
2023-02-13,마포구,3.7673164758080713,5.013224307779785,5494,246,0,0,2,4867,55.69
2023-01-19,서초구,4.032731499148108,0.3611936562091544,4603,985,3,0,1,4733,49.54
2023-03-04,마포구,19.36996478240185,1.7809765176894456,1386,397,5,1,3,3682,47.48
2023-08-27,강남구,16.710459299290395,1.1831099333393131,7761,705,6,1,8,9401,54.65
2023-12-03,강남구,2.7522367100500933,0.017112594127356395,8974,469,6,1,12,10273,51.15
2023-04-10,강서구,17.864339383260905,0.8525763566545836,6449,908,0,0,4,7229,51.89
2023-06-12,서초구,15.988689510012994,4.495983969387828,9329,993,0,0,6,9928,41.09
2023-05-02,서초구,29.779184491864328,2.4708273338887703,4751,332,1,0,5,5480,44.03
2023-02-13,강서구,10.645033129077756,6.410950836205277,3700,759,0,0,2,4255,50.22
2023-12-26,강남구,28.86602455802502,5.559621512908225,6844,223,1,0,12,6213,53.8
2023-11-13,강남구,29.3041749840225,8.029707883924118,9491,510,0,0,11,8586,34.48
2023-05-25,강남구,8.269980795500313,10.087971557819962,1031,879,3,0,5,821,54.76
2023-11-23,마포구,18.540356272103885,8.569147352960679,3504,347,3,0,11,3484,67.03
2023-12-29,종로구,12.885432906447502,2.9715872783025015,9733,561,4,0,12,11031,42.24
2023-02-19,강남구,12.475849548109146,1.8461075509755176,4456,481,6,1,2,6255,49.63
2023-03-06,종로구,17.462419716699188,3.4888137091542064,1546,197,0,0,3,2408,55.34
2023-12-21,종로구,7.100669261376231,3.829971349750852,1983,205,3,0,12,2338,64.22
2023-10-15,서초구,-0.9529288062153141,1.878375233010737,5140,981,6,1,10,5948,48.26
2023-06-13,강서구,9.68050024327508,3.8827150908246857,9571,777,1,0,6,10749,35.3
